row_index,session_id,consistency_native_web_model_ua_strength,consistency_native_web_model_ua_match,consistency_native_web_android_version_match,consistency_native_web_android_version_delta,consistency_native_web_screen_width_error_ratio,consistency_native_web_screen_height_error_ratio,consistency_native_web_screen_max_error_ratio,consistency_native_web_screen_score,consistency_native_web_screen_consistent_10pct,consistency_native_web_cpu_platform_match,consistency_native_web_cpu_platform_known,consistency_native_web_gpu_family_score,consistency_native_web_gpu_family_match,consistency_native_web_gpu_software_or_desktop,consistency_native_web_touch_mobile_match,consistency_native_web_memory_delta_gb,consistency_native_web_memory_score,consistency_native_web_desktop_or_bot_ua,consistency_native_webview_agent_model_match,consistency_native_webview_agent_android_version_match,consistency_native_webview_agent_android_version_delta,consistency_native_webview_bridge_injected,consistency_native_webview_package_expected,consistency_native_webview_installer_official_like,consistency_native_webview_installer_manual,consistency_native_webview_debug_cleartext_tension,consistency_webview_web_chrome_major_match,consistency_webview_web_chrome_major_delta,consistency_webview_web_ua_has_wv_token,consistency_webview_web_bridge_mobile_runtime_match,consistency_webview_web_non_browser_ua,consistency_tri_layer_core_integrity_pass,consistency_tri_layer_sensor_bridge_fail,consistency_tri_layer_manual_timezone_or_adb,consistency_tri_layer_adb_full_battery_signal,consistency_tri_layer_official_installer_core_pass,consistency_tri_layer_mean_match_score,consistency_tri_layer_failure_count,llm_label.risk_score
63,8b181524-3ec1-4841-953e-6d0e543b8eac,1.0,1.0,1.0,0.0,0.0,0.09898242368177614,0.09898242368177614,0.5050878815911193,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.2661705017089844,0.1834573745727539,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8925146469318532,0.0,15
64,acdb94ec-275d-4176-a952-e91cedeef12b,1.0,1.0,1.0,0.0,0.0023734177215189874,0.00125,0.0023734177215189874,0.9881329113924051,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.90509033203125,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980221518987342,1.0,15
65,4f2b03e1-df0d-401e-a4d0-1b63d8b79931,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
66,9cee15cd-ef6a-4fea-82e5-08aaacdf16d8,1.0,1.0,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.7916666666666667,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.833587646484375,0.7916030883789062,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7986111111111112,1.0,15
67,21df7440-ae63-42b0-8d1f-810d65788de0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
68,b02e7a65-2b59-41a1-a4fb-426312395054,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
69,4dcafd1b-721f-4b33-9595-69da9014c223,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.847812652587891,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
70,036f294d-cb4a-45de-8458-48333dcb6c61,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
71,ed1e0b8b-9ba4-482b-bc21-73abebfe11b9,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
72,a7d4df62-669e-4e75-b74c-702b00754933,1.0,1.0,1.0,0.0,0.00024508358606326037,0.0005580212566114607,0.0005580212566114607,0.9972098937169427,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0468711853027344,0.2382822036743164,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9995349822861571,1.0,15
73,dd86b692-5800-45e8-a83d-bfe75c01b42a,1.0,1.0,1.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.7340425531914894,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6866455078125,0.828338623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7640070921985815,1.0,15
74,337244aa-1eee-4c5a-ba04-856c3d469ddd,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
75,965e1661-000d-428a-9cc5-c5d6ab90d8ea,1.0,1.0,1.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.8051948051948052,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7040863037109375,0.8239784240722656,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8008658008658008,1.0,15
76,6c7d8c8e-dc44-46d5-a03a-d6bebefe6a65,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
77,45993bc8-f40e-44a1-aed7-96197f66cd46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
78,445417aa-1a1b-4ae8-9104-f3a1d7a839c8,1.0,1.0,1.0,0.0,0.002777777777777778,0.00125,0.002777777777777778,0.9861111111111112,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.0867958068847656,0.2283010482788086,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9726851851851852,0.0,15
79,95a6db9e-6218-4c60-92f3-3b753f259afc,1.0,1.0,1.0,0.0,0.0007936507936507937,0.05028957528957529,0.05028957528957529,0.7485521235521235,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.236087799072266,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7664253539253538,1.0,15
80,9dfb6501-c06e-4929-8157-b706e37bf6b2,1.0,1.0,1.0,0.0,0.002520978082520501,0.04987967019413698,0.04987967019413698,0.7506016490293151,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6491050720214844,0.8377237319946289,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7667669415048858,1.0,15
81,fee83c12-ffd7-431c-85c6-f3badf6f33d1,1.0,1.0,1.0,0.0,0.0,0.0004664179104477612,0.0004664179104477612,0.9976679104477612,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.313465118408203,0.17163372039794922,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9746113184079602,1.0,15
82,ba17a6fc-3adf-4f3f-ae05-38c26d554c22,1.0,1.0,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.8076923076923077,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.2660980224609375,0.18347549438476562,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.942948717948718,0.0,15
83,b4f2ec80-3471-4c30-86df-71f847f3c351,1.0,1.0,1.0,0.0,0.0,0.055408970976253295,0.055408970976253295,0.7229551451187335,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.4956855773925781,0.8760786056518555,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9288258575197889,0.0,15
84,f8099dd4-eade-40af-8f03-25aa953efec7,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
85,133e7faa-402e-4054-899f-4f42f85042ae,1.0,1.0,1.0,0.0,0.002289012738853503,0.05091358964598401,0.05091358964598401,0.74543205177008,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.303741455078125,0.17406463623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76590534196168,1.0,15
86,cfe984f2-3b30-4ead-8b60-6a2d31b5c47a,1.0,1.0,1.0,0.0,0.001639344262295082,0.11173699303564114,0.11173699303564114,0.44131503482179435,0.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291763305664062,0.26770591735839844,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8818858391369657,1.0,15
87,6c883071-27bd-4a08-aa41-90954e6cfd8f,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
88,259c5b08-e5df-41a4-930c-73a4286b8b83,1.0,1.0,1.0,0.0,0.0,0.07286544479213232,0.07286544479213232,0.6356727760393384,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.3025779724121094,0.17435550689697266,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9142787960065565,1.0,15
89,1275d8af-f424-401d-a534-989131be589e,1.0,1.0,1.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.8076923076923077,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.2660980224609375,0.18347549438476562,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.942948717948718,0.0,15
90,19710199-0a8d-4a08-8008-1087d1870c41,1.0,1.0,1.0,0.0,0.0,0.08709568733153639,0.08709568733153639,0.5645215633423181,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3753318786621094,0.6561670303344727,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7607535938903863,2.0,15
91,4289d6ce-e329-4ed5-be05-6e11590f530c,1.0,1.0,1.0,0.0,0.0,0.08709568733153639,0.08709568733153639,0.5645215633423181,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.3753318786621094,0.6561670303344727,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7607535938903863,2.0,15
92,86e9099e-45d6-467f-a0f2-e06f0e9b20f6,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
93,dcf821a2-808f-4df1-9677-07530c3a8fdd,1.0,1.0,1.0,0.0,0.001639344262295082,0.0006452802359882006,0.001639344262295082,0.9918032786885246,1.0,1.0,1.0,0.85,1.0,0.0,1.0,6.969451904296875,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9736338797814209,0.0,15
94,f0fda7d9-81e1-4cde-9848-2e0045dfd086,1.0,1.0,1.0,0.0,0.001388888888888889,0.06844973309608542,0.06844973309608542,0.6577513345195729,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.861228942871094,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9429585557532622,0.0,15
95,e8556acb-1352-403d-a590-cb5db1f1cc3a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
96,464c4df6-4cdc-4aa5-aa01-6fb60007aad0,1.0,1.0,1.0,0.0,0.0,0.07286544479213232,0.07286544479213232,0.6356727760393384,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.3025779724121094,0.17435550689697266,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9142787960065565,1.0,15
97,8c87bb8e-915f-431e-ae84-954b15b38484,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
98,1d57be59-eba7-4a97-a021-3fd4b617876d,1.0,1.0,1.0,0.0,0.0,0.11392405063291139,0.11392405063291139,0.4303797468354431,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.7065811157226562,0.8233547210693359,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7133966244725739,2.0,15
99,0d5b6165-d975-4825-82e3-314d4d41f218,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
100,916609d7-37e5-4507-8463-3157f98ce990,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
101,8a9cd6be-316e-4eba-9d1a-bf76912aa82a,1.0,1.0,1.0,0.0,0.0,0.11731843575418995,0.11731843575418995,0.4134078212290503,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.67633056640625,0.8309173583984375,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8772346368715084,1.0,15
102,4ebdc505-5311-4c8b-93e9-31c719224daa,1.0,1.0,1.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.7340425531914894,1.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6866455078125,0.828338623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7640070921985815,1.0,15
103,7a8f49a5-69f4-4c5d-9d44-36be2cd84dbb,1.0,1.0,1.0,0.0,0.0,0.10953058321479374,0.10953058321479374,0.4523470839260313,0.0,1.0,1.0,0.85,1.0,0.0,1.0,0.6490859985351562,0.8377285003662109,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7170578473210053,2.0,15
104,ed9e00fd-7fa8-49c8-bbe0-683319efd5a6,1.0,1.0,1.0,0.0,0.0017857142857142857,0.05180221811460259,0.05180221811460259,0.740988909426987,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.233001708984375,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7651648182378311,1.0,15
105,1982358e-d149-4a49-8da7-6678bfb5d282,1.0,1.0,1.0,0.0,0.002777777777777778,0.00125,0.002777777777777778,0.9861111111111112,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.0867958068847656,0.2283010482788086,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9726851851851852,0.0,15
106,b0c71a4d-d99c-4bc9-96b7-78a2471e784e,1.0,1.0,1.0,0.0,0.0,0.12237272302662307,0.12237272302662307,0.38813638486688473,0.0,1.0,1.0,0.85,1.0,0.0,1.0,1.4021873474121094,0.6494531631469727,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8730227308111475,1.0,15
107,a329c3e0-78d7-4f63-8c3f-868c346ba880,1.0,1.0,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.7916666666666667,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.833587646484375,0.7916030883789062,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7986111111111112,1.0,15
108,412d3ff3-a22f-471c-856a-9368ec2d3809,1.0,1.0,1.0,0.0,0.0020161290322580645,0.0012626262626262627,0.0020161290322580645,0.9899193548387096,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.549560546875,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9983198924731184,0.0,15
109,cd83e436-36c6-4cdb-884e-198e85ade609,1.0,1.0,1.0,0.0,0.0020833333333333333,0.00037537537537537537,0.0020833333333333333,0.9895833333333334,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.942935943603516,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998263888888889,1.0,15
110,9da5fa7f-dc43-4ed0-b8ff-c37ae71f18d3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.753700256347656,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
111,7d7c2143-747d-42f9-849a-6c2041342894,1.0,1.0,1.0,0.0,0.002289012738853503,0.05091358964598401,0.05091358964598401,0.74543205177008,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.303741455078125,0.17406463623046875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76590534196168,1.0,15
112,c72df272-4558-4742-8346-fdbf59f198ad,1.0,1.0,1.0,0.0,0.0004464285714285714,0.0002717391304347826,0.0004464285714285714,0.9977678571428571,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.364826202392578,0.15879344940185547,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8329613095238096,3.0,15
113,de21dbd1-017c-4ccf-9e42-6467817483ef,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
114,4bdbfd24-96e5-4a9e-bc3c-b22cf3804781,1.0,1.0,1.0,0.0,0.0,0.00042052144659377626,0.00042052144659377626,0.9978973927670312,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.186351776123047,0.20341205596923828,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9746495654611719,0.0,15
115,c0f12b0b-5a19-45e1-af22-76bd4b17b027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
116,a9fbd0c2-27ad-415f-9e10-7edf9aa4b03c,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
117,414ca0c1-9a2b-44d3-b297-df1a10e96593,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
118,da0b04d9-d870-4476-a63f-205f90f4b8de,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
119,eba2f998-5f86-429e-83d1-e38427abe814,1.0,1.0,1.0,0.0,0.00078125,0.07467778620166793,0.07467778620166793,0.6266110689916604,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.275295257568359,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91276851149861,1.0,15
120,f3f278ee-a38b-49f8-8829-ff6ecf931314,1.0,1.0,1.0,0.0,0.0,0.07286544479213232,0.07286544479213232,0.6356727760393384,1.0,1.0,1.0,0.85,1.0,0.0,1.0,3.3025779724121094,0.17435550689697266,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9142787960065565,1.0,15
121,7288cb15-879d-4e08-b319-6c12c261eded,1.0,1.0,1.0,0.0,0.001639344262295082,0.06756490952006294,0.06756490952006294,0.6621754523996852,1.0,1.0,1.0,0.85,1.0,0.0,1.0,2.9291725158691406,0.26770687103271484,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9186959087332808,0.0,15
122,9a1256d6-90f3-4b28-a01a-deb695e06c43,1.0,1.0,1.0,0.0,0.00078125,0.07467778620166793,0.07467778620166793,0.6266110689916604,1.0,1.0,1.0,0.85,1.0,0.0,1.0,7.275295257568359,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91276851149861,1.0,15
123,2aac5754-06bc-4cd6-8267-7fa8eecd7bee,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0207862854003906,0.24480342864990234,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
124,ed9795c5-6ae0-41a8-aa93-e83c18e1c6f5,1.0,1.0,1.0,0.0,0.0,0.03896103896103896,0.03896103896103896,0.8051948051948052,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7040863037109375,0.8239784240722656,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,99.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8008658008658008,1.0,15
125,13425e71-8b0b-4342-8c6b-322e3f2b26e8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.90673828125,0.2733154296875,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15
